지점,지점명,일시,기온(°C),습도(%)
140,군산,2020-07-01 07:00,19.1,91
140,군산,2020-07-01 08:00,20.7,79
140,군산,2020-07-01 09:00,22.3,74
140,군산,2020-07-01 10:00,22.3,73
140,군산,2020-07-01 11:00,23.7,72
140,군산,2020-07-01 12:00,24.1,70
140,군산,2020-07-01 13:00,23.6,73
140,군산,2020-07-01 14:00,25,67
140,군산,2020-07-01 15:00,23.9,65
140,군산,2020-07-01 16:00,23.3,63
140,군산,2020-07-01 17:00,23.2,67
140,군산,2020-07-01 18:00,23,70
140,군산,2020-07-01 19:00,22.4,72
140,군산,2020-07-01 20:00,21.2,79
140,군산,2020-07-01 21:00,20.4,82
140,군산,2020-07-01 22:00,20.2,82
140,군산,2020-07-01 23:00,20.2,81
143,대구,2020-06-30 01:00,21,93
143,대구,2020-06-30 02:00,21.3,94
143,대구,2020-06-30 03:00,21.7,93
143,대구,2020-06-30 04:00,22.2,91
143,대구,2020-06-30 05:00,21.9,85
143,대구,2020-06-30 06:00,21.4,89
143,대구,2020-06-30 07:00,22.4,85
143,대구,2020-06-30 08:00,22.9,84
143,대구,2020-06-30 09:00,23.9,77
143,대구,2020-06-30 10:00,23.8,76
143,대구,2020-06-30 11:00,26.4,62
143,대구,2020-06-30 12:00,26.4,59
143,대구,2020-06-30 13:00,27.8,53
143,대구,2020-06-30 14:00,27.1,52
143,대구,2020-06-30 15:00,27.4,49
143,대구,2020-06-30 16:00,26.8,51
143,대구,2020-06-30 17:00,26,48
143,대구,2020-06-30 18:00,25.8,51
143,대구,2020-06-30 19:00,25.1,54
143,대구,2020-06-30 20:00,24,56
143,대구,2020-06-30 21:00,22,69
143,대구,2020-06-30 22:00,19.9,88
143,대구,2020-06-30 23:00,19.4,93
143,대구,2020-07-01 00:00,19.4,94
143,대구,2020-07-01 01:00,19.6,92
143,대구,2020-07-01 02:00,19.7,91
143,대구,2020-07-01 03:00,19.6,88
143,대구,2020-07-01 04:00,19.3,83
143,대구,2020-07-01 05:00,19.2,83
143,대구,2020-07-01 06:00,19.2,82
143,대구,2020-07-01 07:00,19.9,77
143,대구,2020-07-01 08:00,20.2,76
143,대구,2020-07-01 09:00,21.3,67
143,대구,2020-07-01 10:00,22.4,64
143,대구,2020-07-01 11:00,24.4,56
143,대구,2020-07-01 12:00,23.7,58
143,대구,2020-07-01 13:00,25.1,54
143,대구,2020-07-01 14:00,25.3,54
143,대구,2020-07-01 15:00,25.4,53
143,대구,2020-07-01 16:00,25.3,55
143,대구,2020-07-01 17:00,24.8,55
143,대구,2020-07-01 18:00,24.5,58
143,대구,2020-07-01 19:00,24.3,59
143,대구,2020-07-01 20:00,24,60
143,대구,2020-07-01 21:00,23.5,64
143,대구,2020-07-01 22:00,22.2,73
143,대구,2020-07-01 23:00,21.4,74
146,전주,2020-06-30 01:00,21,92
146,전주,2020-06-30 02:00,22.2,89
146,전주,2020-06-30 03:00,21.9,89
146,전주,2020-06-30 04:00,21.1,94
146,전주,2020-06-30 05:00,21.2,95
146,전주,2020-06-30 06:00,20.9,95
146,전주,2020-06-30 07:00,21.1,93
146,전주,2020-06-30 08:00,21.1,94
146,전주,2020-06-30 09:00,20.3,92
146,전주,2020-06-30 10:00,20.1,89
146,전주,2020-06-30 11:00,20.1,91
146,전주,2020-06-30 12:00,20.3,87
146,전주,2020-06-30 13:00,20,88
146,전주,2020-06-30 14:00,20.1,87
146,전주,2020-06-30 15:00,20.5,85
146,전주,2020-06-30 16:00,19.9,88
146,전주,2020-06-30 17:00,19.4,92
146,전주,2020-06-30 18:00,19.6,92
146,전주,2020-06-30 19:00,19,93
146,전주,2020-06-30 20:00,18.9,94
146,전주,2020-06-30 21:00,19.2,95
146,전주,2020-06-30 22:00,18.8,95
146,전주,2020-06-30 23:00,18.7,95
146,전주,2020-07-01 00:00,18.7,92
146,전주,2020-07-01 01:00,18,95
146,전주,2020-07-01 02:00,17.8,92
146,전주,2020-07-01 03:00,17.7,93
146,전주,2020-07-01 04:00,18.1,90
146,전주,2020-07-01 05:00,18.1,88
146,전주,2020-07-01 06:00,17.8,92
146,전주,2020-07-01 07:00,19.2,84
146,전주,2020-07-01 08:00,20,79
146,전주,2020-07-01 09:00,20.8,73
146,전주,2020-07-01 10:00,23.1,67
146,전주,2020-07-01 11:00,22.8,65
146,전주,2020-07-01 12:00,24.3,59
146,전주,2020-07-01 13:00,25.1,59
146,전주,2020-07-01 14:00,24.5,64
146,전주,2020-07-01 15:00,24,63
146,전주,2020-07-01 16:00,23.6,63
146,전주,2020-07-01 17:00,23.1,64
146,전주,2020-07-01 18:00,22.1,70
146,전주,2020-07-01 19:00,22.3,68
146,전주,2020-07-01 20:00,22.2,70
146,전주,2020-07-01 21:00,22,70
146,전주,2020-07-01 22:00,21.4,77
146,전주,2020-07-01 23:00,20.7,81
152,울산,2020-06-30 01:00,21.6,98
152,울산,2020-06-30 02:00,22.5,98
152,울산,2020-06-30 03:00,23,98
152,울산,2020-06-30 04:00,22.8,90
152,울산,2020-06-30 05:00,21.8,89
152,울산,2020-06-30 06:00,22,87
152,울산,2020-06-30 07:00,22,87
152,울산,2020-06-30 08:00,22.6,86
152,울산,2020-06-30 09:00,22.8,86
152,울산,2020-06-30 10:00,23.6,82
152,울산,2020-06-30 11:00,24.3,78
152,울산,2020-06-30 12:00,25.5,74
152,울산,2020-06-30 13:00,25.5,73
152,울산,2020-06-30 14:00,24.9,74
152,울산,2020-06-30 15:00,26.9,64
152,울산,2020-06-30 16:00,27.6,57
152,울산,2020-06-30 17:00,26.8,57
152,울산,2020-06-30 18:00,27,54
152,울산,2020-06-30 19:00,25.3,57
152,울산,2020-06-30 20:00,24,63
152,울산,2020-06-30 21:00,23.8,62
152,울산,2020-06-30 22:00,22,75
152,울산,2020-06-30 23:00,20.2,93
152,울산,2020-07-01 00:00,19.8,95
152,울산,2020-07-01 01:00,19.5,97
152,울산,2020-07-01 02:00,19.5,98
152,울산,2020-07-01 03:00,19.3,98
152,울산,2020-07-01 04:00,18.9,98
152,울산,2020-07-01 05:00,18.6,98
152,울산,2020-07-01 06:00,18,98
152,울산,2020-07-01 07:00,18,98
152,울산,2020-07-01 08:00,18.7,98
152,울산,2020-07-01 09:00,19.5,98
152,울산,2020-07-01 10:00,20.3,93
152,울산,2020-07-01 11:00,20.8,86
152,울산,2020-07-01 12:00,23.3,74
152,울산,2020-07-01 13:00,23.7,70
152,울산,2020-07-01 14:00,24.1,68
152,울산,2020-07-01 15:00,23.6,74
152,울산,2020-07-01 16:00,22.1,76
152,울산,2020-07-01 17:00,21.7,82
152,울산,2020-07-01 18:00,20.8,87
152,울산,2020-07-01 19:00,20.5,88
152,울산,2020-07-01 20:00,20,92
152,울산,2020-07-01 21:00,19.6,95
152,울산,2020-07-01 22:00,19.2,98
152,울산,2020-07-01 23:00,18.7,98
155,창원,2020-06-30 01:00,22.6,90
155,창원,2020-06-30 02:00,23.1,82
155,창원,2020-06-30 03:00,21.2,84
155,창원,2020-06-30 04:00,20.6,88
155,창원,2020-06-30 05:00,20.4,88
155,창원,2020-06-30 06:00,20.1,89
155,창원,2020-06-30 07:00,20.5,87
155,창원,2020-06-30 08:00,20.4,89
155,창원,2020-06-30 09:00,20.8,87
155,창원,2020-06-30 10:00,22.3,81
155,창원,2020-06-30 11:00,24.7,73
155,창원,2020-06-30 12:00,24.7,67
155,창원,2020-06-30 13:00,25.8,65
155,창원,2020-06-30 14:00,27.1,57
155,창원,2020-06-30 15:00,27.8,54
155,창원,2020-06-30 16:00,27.3,52
155,창원,2020-06-30 17:00,26.5,56
155,창원,2020-06-30 18:00,25.8,55
155,창원,2020-06-30 19:00,23.7,61
155,창원,2020-06-30 20:00,22.6,63
155,창원,2020-06-30 21:00,21.7,67
155,창원,2020-06-30 22:00,20.9,72
155,창원,2020-06-30 23:00,20.7,73
155,창원,2020-07-01 00:00,20.3,75
155,창원,2020-07-01 01:00,20.3,75
155,창원,2020-07-01 02:00,20.2,76
155,창원,2020-07-01 03:00,20.3,75
155,창원,2020-07-01 04:00,20.5,75
155,창원,2020-07-01 05:00,20.4,72
155,창원,2020-07-01 06:00,20.2,73
155,창원,2020-07-01 07:00,20.5,69
155,창원,2020-07-01 08:00,22.1,63
155,창원,2020-07-01 09:00,21.4,65
155,창원,2020-07-01 10:00,22.8,61
155,창원,2020-07-01 11:00,25.2,53
155,창원,2020-07-01 12:00,26.5,50
155,창원,2020-07-01 13:00,25,63
155,창원,2020-07-01 14:00,24.6,62
155,창원,2020-07-01 15:00,25.5,62
155,창원,2020-07-01 16:00,24.7,64
155,창원,2020-07-01 17:00,24.2,66
155,창원,2020-07-01 18:00,22.9,73
155,창원,2020-07-01 19:00,22.5,73
155,창원,2020-07-01 20:00,21.1,84
155,창원,2020-07-01 21:00,20.5,83
155,창원,2020-07-01 22:00,19.9,83
155,창원,2020-07-01 23:00,19.9,84
156,광주,2020-06-30 01:00,21.3,98
156,광주,2020-06-30 02:00,20.7,99
156,광주,2020-06-30 03:00,20.7,99
156,광주,2020-06-30 04:00,20.4,99
156,광주,2020-06-30 05:00,20.2,99
156,광주,2020-06-30 06:00,20.2,99
156,광주,2020-06-30 07:00,19.9,99
156,광주,2020-06-30 08:00,20.1,99
156,광주,2020-06-30 09:00,20.1,98
156,광주,2020-06-30 10:00,20.2,98
156,광주,2020-06-30 11:00,20.5,96
156,광주,2020-06-30 12:00,21.4,91
156,광주,2020-06-30 13:00,20.2,96
156,광주,2020-06-30 14:00,20.4,97
156,광주,2020-06-30 15:00,21,92
156,광주,2020-06-30 16:00,21,92
156,광주,2020-06-30 17:00,20.6,91
156,광주,2020-06-30 18:00,19,98
156,광주,2020-06-30 19:00,18.8,99
156,광주,2020-06-30 20:00,18.7,99
156,광주,2020-06-30 21:00,18.4,99
156,광주,2020-06-30 22:00,18.4,99
156,광주,2020-06-30 23:00,18.4,99
156,광주,2020-07-01 00:00,18.9,99
156,광주,2020-07-01 01:00,18.7,97
156,광주,2020-07-01 02:00,18.7,96
156,광주,2020-07-01 03:00,18.6,95
156,광주,2020-07-01 04:00,18.7,94
156,광주,2020-07-01 05:00,18.7,94
156,광주,2020-07-01 06:00,18.3,94
156,광주,2020-07-01 07:00,18.7,96
156,광주,2020-07-01 08:00,20.7,84
156,광주,2020-07-01 09:00,21.6,77
156,광주,2020-07-01 10:00,22.4,72
156,광주,2020-07-01 11:00,23.7,65
156,광주,2020-07-01 12:00,24.5,61
156,광주,2020-07-01 13:00,26,60
156,광주,2020-07-01 14:00,26.4,55
156,광주,2020-07-01 15:00,26.4,54
156,광주,2020-07-01 16:00,26.3,57
156,광주,2020-07-01 17:00,24.9,56
156,광주,2020-07-01 18:00,24.3,60
156,광주,2020-07-01 19:00,23.6,68
156,광주,2020-07-01 20:00,22.5,74
156,광주,2020-07-01 21:00,22,77
156,광주,2020-07-01 22:00,21.6,79
156,광주,2020-07-01 23:00,21.7,80
159,부산,2020-06-30 01:00,22.3,98
159,부산,2020-06-30 02:00,21.7,97
159,부산,2020-06-30 03:00,21.7,84
159,부산,2020-06-30 04:00,20.5,89
159,부산,2020-06-30 05:00,20.3,89
159,부산,2020-06-30 06:00,20.1,89
159,부산,2020-06-30 07:00,20.4,87
159,부산,2020-06-30 08:00,20.2,88
159,부산,2020-06-30 09:00,20.4,86
159,부산,2020-06-30 10:00,20.7,86
159,부산,2020-06-30 11:00,21.3,82
159,부산,2020-06-30 12:00,22.9,76
159,부산,2020-06-30 13:00,23.1,75
159,부산,2020-06-30 14:00,23,74
159,부산,2020-06-30 15:00,23.7,72
159,부산,2020-06-30 16:00,23.1,74
159,부산,2020-06-30 17:00,23.5,70
159,부산,2020-06-30 18:00,24.1,68
159,부산,2020-06-30 19:00,23.2,67
159,부산,2020-06-30 20:00,22.4,69
159,부산,2020-06-30 21:00,22.1,70
159,부산,2020-06-30 22:00,21.6,72
159,부산,2020-06-30 23:00,21.5,73
159,부산,2020-07-01 00:00,21,74
159,부산,2020-07-01 01:00,20.8,77
159,부산,2020-07-01 02:00,20.8,77
159,부산,2020-07-01 03:00,20.6,77
159,부산,2020-07-01 04:00,20.5,77
159,부산,2020-07-01 05:00,20.2,80
159,부산,2020-07-01 06:00,20.1,81
159,부산,2020-07-01 07:00,19.8,87
159,부산,2020-07-01 08:00,19.6,89
159,부산,2020-07-01 09:00,19.2,90
159,부산,2020-07-01 10:00,19.7,87
159,부산,2020-07-01 11:00,23,71
159,부산,2020-07-01 12:00,23.2,72
159,부산,2020-07-01 13:00,23.8,68
159,부산,2020-07-01 14:00,22.7,74
159,부산,2020-07-01 15:00,21.7,77
159,부산,2020-07-01 16:00,21.9,74
159,부산,2020-07-01 17:00,22.1,72
159,부산,2020-07-01 18:00,21,79
159,부산,2020-07-01 19:00,20.6,83
159,부산,2020-07-01 20:00,20.3,86
159,부산,2020-07-01 21:00,20.6,86
159,부산,2020-07-01 22:00,20.5,87
159,부산,2020-07-01 23:00,20.2,85
162,통영,2020-06-30 01:00,23.1,95
162,통영,2020-06-30 02:00,22.2,86
162,통영,2020-06-30 03:00,21.8,87
162,통영,2020-06-30 04:00,21.1,89
162,통영,2020-06-30 05:00,20.7,91
162,통영,2020-06-30 06:00,20.5,90
162,통영,2020-06-30 07:00,20.5,89
162,통영,2020-06-30 08:00,20.9,89
162,통영,2020-06-30 09:00,21,87
162,통영,2020-06-30 10:00,22.3,81
162,통영,2020-06-30 11:00,22.6,77
162,통영,2020-06-30 12:00,22.1,80
162,통영,2020-06-30 13:00,23.4,74
162,통영,2020-06-30 14:00,23.5,73
162,통영,2020-06-30 15:00,23.8,71
162,통영,2020-06-30 16:00,23.8,69
162,통영,2020-06-30 17:00,23.3,70
162,통영,2020-06-30 18:00,22.7,72
162,통영,2020-06-30 19:00,22.7,71
162,통영,2020-06-30 20:00,22.1,73
162,통영,2020-06-30 21:00,21.8,74
162,통영,2020-06-30 22:00,21.4,78
162,통영,2020-06-30 23:00,21.1,79
162,통영,2020-07-01 00:00,20.9,78
162,통영,2020-07-01 01:00,20.9,78
162,통영,2020-07-01 02:00,20.7,81
162,통영,2020-07-01 03:00,20.4,82
162,통영,2020-07-01 04:00,20.5,82
162,통영,2020-07-01 05:00,20.5,84
162,통영,2020-07-01 06:00,20.1,85
162,통영,2020-07-01 07:00,21.3,80
162,통영,2020-07-01 08:00,22.7,72
162,통영,2020-07-01 09:00,23.4,65
162,통영,2020-07-01 10:00,23.6,62
162,통영,2020-07-01 11:00,25.1,60
162,통영,2020-07-01 12:00,26,54
162,통영,2020-07-01 13:00,23.7,70
162,통영,2020-07-01 14:00,21.7,78
162,통영,2020-07-01 15:00,22.9,75
162,통영,2020-07-01 16:00,21.3,81
162,통영,2020-07-01 17:00,21.7,80
162,통영,2020-07-01 18:00,21.4,82
162,통영,2020-07-01 19:00,21,87
162,통영,2020-07-01 20:00,20.9,87
162,통영,2020-07-01 21:00,20.4,89
162,통영,2020-07-01 22:00,20.1,91
162,통영,2020-07-01 23:00,19.8,91
165,목포,2020-06-30 01:00,20.9,98
165,목포,2020-06-30 02:00,20.6,98
165,목포,2020-06-30 03:00,20.3,99
165,목포,2020-06-30 04:00,19.9,98
165,목포,2020-06-30 05:00,19.8,97
165,목포,2020-06-30 06:00,19.7,96
165,목포,2020-06-30 07:00,19.6,96
165,목포,2020-06-30 08:00,19.6,94
165,목포,2020-06-30 09:00,19.7,92
165,목포,2020-06-30 10:00,19.8,91
165,목포,2020-06-30 11:00,19.7,95
165,목포,2020-06-30 12:00,20.6,86
165,목포,2020-06-30 13:00,21,84
165,목포,2020-06-30 14:00,21.7,78
165,목포,2020-06-30 15:00,21.9,78
165,목포,2020-06-30 16:00,21.5,80
165,목포,2020-06-30 17:00,21,81
165,목포,2020-06-30 18:00,20.4,86
165,목포,2020-06-30 19:00,19.9,87
165,목포,2020-06-30 20:00,18.9,95
165,목포,2020-06-30 21:00,18.6,97
165,목포,2020-06-30 22:00,18.3,97
165,목포,2020-06-30 23:00,18.6,92
165,목포,2020-07-01 00:00,19.2,87
165,목포,2020-07-01 01:00,19.5,87
165,목포,2020-07-01 02:00,19.1,86
165,목포,2020-07-01 03:00,19.3,85
165,목포,2020-07-01 04:00,19.3,87
165,목포,2020-07-01 05:00,19.1,88
165,목포,2020-07-01 06:00,18.9,91
165,목포,2020-07-01 07:00,19.8,86
165,목포,2020-07-01 08:00,20.6,81
165,목포,2020-07-01 09:00,21.4,79
165,목포,2020-07-01 10:00,22.4,72
165,목포,2020-07-01 11:00,23.2,61
165,목포,2020-07-01 12:00,23.7,67
165,목포,2020-07-01 13:00,24.3,67
165,목포,2020-07-01 14:00,25.2,62
165,목포,2020-07-01 15:00,25.1,66
165,목포,2020-07-01 16:00,25.6,62
165,목포,2020-07-01 17:00,25.4,55
165,목포,2020-07-01 18:00,24.4,64
165,목포,2020-07-01 19:00,23.2,73
165,목포,2020-07-01 20:00,22.2,79
165,목포,2020-07-01 21:00,21.4,80
165,목포,2020-07-01 22:00,21,83
165,목포,2020-07-01 23:00,20.8,82
168,여수,2020-06-30 01:00,21.8,89
168,여수,2020-06-30 02:00,20.4,100
168,여수,2020-06-30 03:00,20.7,100
168,여수,2020-06-30 04:00,20.4,100
168,여수,2020-06-30 05:00,20.4,99
168,여수,2020-06-30 06:00,20.5,97
168,여수,2020-06-30 07:00,20.5,95
168,여수,2020-06-30 08:00,20.9,93
168,여수,2020-06-30 09:00,21.3,83
168,여수,2020-06-30 10:00,21.6,83
168,여수,2020-06-30 11:00,22.2,78
168,여수,2020-06-30 12:00,22.3,76
168,여수,2020-06-30 13:00,22.9,73
168,여수,2020-06-30 14:00,23.6,69
168,여수,2020-06-30 15:00,23.8,67
168,여수,2020-06-30 16:00,23,72
168,여수,2020-06-30 17:00,22.6,71
168,여수,2020-06-30 18:00,22.2,74
168,여수,2020-06-30 19:00,22,73
168,여수,2020-06-30 20:00,21.5,74
168,여수,2020-06-30 21:00,21.3,74
168,여수,2020-06-30 22:00,20.9,78
168,여수,2020-06-30 23:00,20.4,81
168,여수,2020-07-01 00:00,20.2,84
168,여수,2020-07-01 01:00,20.1,83
168,여수,2020-07-01 02:00,20,85
168,여수,2020-07-01 03:00,20.2,84
168,여수,2020-07-01 04:00,20.3,78
168,여수,2020-07-01 05:00,20.1,78
168,여수,2020-07-01 06:00,19.8,76
168,여수,2020-07-01 07:00,20.4,74
168,여수,2020-07-01 08:00,20.6,72
168,여수,2020-07-01 09:00,21.9,68
168,여수,2020-07-01 10:00,23,65
168,여수,2020-07-01 11:00,24.1,60
168,여수,2020-07-01 12:00,24.9,60
168,여수,2020-07-01 13:00,25.3,58
168,여수,2020-07-01 14:00,25.1,58
168,여수,2020-07-01 15:00,26,56
168,여수,2020-07-01 16:00,24.6,62
168,여수,2020-07-01 17:00,23.8,66
168,여수,2020-07-01 18:00,23.3,71
168,여수,2020-07-01 19:00,23,75
168,여수,2020-07-01 20:00,22.8,78
168,여수,2020-07-01 21:00,22.4,82
168,여수,2020-07-01 22:00,22.1,86
168,여수,2020-07-01 23:00,22,85
169,흑산도,2020-06-30 01:00,21,99
169,흑산도,2020-06-30 02:00,19.4,99
169,흑산도,2020-06-30 03:00,19.6,97
169,흑산도,2020-06-30 04:00,19.2,98
169,흑산도,2020-06-30 05:00,18.9,98
169,흑산도,2020-06-30 06:00,18.4,98
169,흑산도,2020-06-30 07:00,18.3,98
169,흑산도,2020-06-30 08:00,18.6,95
169,흑산도,2020-06-30 09:00,18.8,96
169,흑산도,2020-06-30 10:00,18.9,99
169,흑산도,2020-06-30 11:00,20.8,89
169,흑산도,2020-06-30 12:00,21.5,85
169,흑산도,2020-06-30 13:00,20.8,86
169,흑산도,2020-06-30 14:00,20.8,86
169,흑산도,2020-06-30 15:00,20.8,85
169,흑산도,2020-06-30 16:00,20.8,85
169,흑산도,2020-06-30 17:00,20.4,86
169,흑산도,2020-06-30 18:00,19.4,90
169,흑산도,2020-06-30 19:00,18,94
169,흑산도,2020-06-30 20:00,17.3,98
169,흑산도,2020-06-30 21:00,17.7,96
169,흑산도,2020-06-30 22:00,18.1,93
169,흑산도,2020-06-30 23:00,18.6,91
169,흑산도,2020-07-01 00:00,18.8,91
169,흑산도,2020-07-01 01:00,18.8,94
169,흑산도,2020-07-01 02:00,18.7,96
169,흑산도,2020-07-01 03:00,18.5,97
169,흑산도,2020-07-01 04:00,18.3,98
169,흑산도,2020-07-01 05:00,18.4,98
169,흑산도,2020-07-01 06:00,18.5,97
169,흑산도,2020-07-01 07:00,19.6,94
169,흑산도,2020-07-01 08:00,20.5,90
169,흑산도,2020-07-01 09:00,21.8,86
169,흑산도,2020-07-01 10:00,22.1,84
169,흑산도,2020-07-01 11:00,22.9,82
169,흑산도,2020-07-01 12:00,23.3,76
169,흑산도,2020-07-01 13:00,23.6,72
169,흑산도,2020-07-01 14:00,22.6,73
169,흑산도,2020-07-01 15:00,23.1,73
169,흑산도,2020-07-01 16:00,23.5,68
169,흑산도,2020-07-01 17:00,23.7,62
169,흑산도,2020-07-01 18:00,22.2,72
169,흑산도,2020-07-01 19:00,21.5,81
169,흑산도,2020-07-01 20:00,18.8,92
169,흑산도,2020-07-01 21:00,19,90
169,흑산도,2020-07-01 22:00,19.8,83
169,흑산도,2020-07-01 23:00,18.5,95
170,완도,2020-06-30 01:00,21.5,90
170,완도,2020-06-30 02:00,21.2,90
170,완도,2020-06-30 03:00,20.9,89
170,완도,2020-06-30 04:00,21.2,86
170,완도,2020-06-30 05:00,20.9,87
170,완도,2020-06-30 06:00,21,86
170,완도,2020-06-30 07:00,20.8,87
170,완도,2020-06-30 08:00,20.7,85
170,완도,2020-06-30 09:00,20.7,85
170,완도,2020-06-30 10:00,20.5,88
170,완도,2020-06-30 11:00,20.9,85
170,완도,2020-06-30 12:00,21.2,85
170,완도,2020-06-30 13:00,22,81
170,완도,2020-06-30 14:00,22.8,77
170,완도,2020-06-30 15:00,22.6,78
170,완도,2020-06-30 16:00,22,78
170,완도,2020-06-30 17:00,21.8,79
170,완도,2020-06-30 18:00,21.4,78
170,완도,2020-06-30 19:00,21,80
170,완도,2020-06-30 20:00,20.2,83
170,완도,2020-06-30 21:00,19.7,85
170,완도,2020-06-30 22:00,18.8,95
170,완도,2020-06-30 23:00,19.3,91
170,완도,2020-07-01 00:00,18.9,92
170,완도,2020-07-01 01:00,19.4,85
170,완도,2020-07-01 02:00,19.9,83
170,완도,2020-07-01 03:00,19.6,84
170,완도,2020-07-01 04:00,20,78
170,완도,2020-07-01 05:00,20.1,80
170,완도,2020-07-01 06:00,20.1,81
170,완도,2020-07-01 07:00,20.7,79
170,완도,2020-07-01 08:00,22.1,74
170,완도,2020-07-01 09:00,22.9,69
170,완도,2020-07-01 10:00,23.8,65
170,완도,2020-07-01 11:00,25.2,60
170,완도,2020-07-01 12:00,26.1,62
170,완도,2020-07-01 13:00,25.8,59
170,완도,2020-07-01 14:00,27.3,58
170,완도,2020-07-01 15:00,26,60
170,완도,2020-07-01 16:00,27.5,57
170,완도,2020-07-01 17:00,26.4,59
170,완도,2020-07-01 18:00,25.9,63
170,완도,2020-07-01 19:00,24.4,68
170,완도,2020-07-01 20:00,22.7,71
170,완도,2020-07-01 21:00,22.1,75
170,완도,2020-07-01 22:00,22.1,72
170,완도,2020-07-01 23:00,21.4,74
172,고창,2020-06-30 01:00,21.2,95
172,고창,2020-06-30 02:00,21.5,93
172,고창,2020-06-30 03:00,21.2,98
172,고창,2020-06-30 04:00,21.1,99
172,고창,2020-06-30 05:00,21,100
172,고창,2020-06-30 06:00,20.3,100
172,고창,2020-06-30 07:00,20.2,98
172,고창,2020-06-30 08:00,19.6,97
172,고창,2020-06-30 09:00,19.5,94
172,고창,2020-06-30 10:00,19.3,96
172,고창,2020-06-30 11:00,19.4,95
172,고창,2020-06-30 12:00,19.2,96
172,고창,2020-06-30 13:00,19.3,96
172,고창,2020-06-30 14:00,19.1,95
172,고창,2020-06-30 15:00,19.1,96
172,고창,2020-06-30 16:00,19.3,93
172,고창,2020-06-30 17:00,18.9,97
172,고창,2020-06-30 18:00,18.9,95
172,고창,2020-06-30 19:00,18.5,96
172,고창,2020-06-30 20:00,18.4,98
172,고창,2020-06-30 21:00,18.4,98
172,고창,2020-06-30 22:00,18.5,95
172,고창,2020-06-30 23:00,18.6,96
172,고창,2020-07-01 00:00,18.6,94
172,고창,2020-07-01 01:00,18.6,91
172,고창,2020-07-01 02:00,18.6,91
172,고창,2020-07-01 03:00,18.9,88
172,고창,2020-07-01 04:00,18.8,90
172,고창,2020-07-01 05:00,18.7,90
172,고창,2020-07-01 06:00,18.3,94
172,고창,2020-07-01 07:00,19.8,91
172,고창,2020-07-01 08:00,20.3,85
172,고창,2020-07-01 09:00,21.4,80
172,고창,2020-07-01 10:00,22.4,75
172,고창,2020-07-01 11:00,23.6,66
172,고창,2020-07-01 12:00,24.8,64
172,고창,2020-07-01 13:00,25.8,59
172,고창,2020-07-01 14:00,25.9,60
172,고창,2020-07-01 15:00,25.1,56
172,고창,2020-07-01 16:00,24.5,59
172,고창,2020-07-01 17:00,23.5,70
172,고창,2020-07-01 18:00,22.9,71
172,고창,2020-07-01 19:00,22.4,77
172,고창,2020-07-01 20:00,21.4,81
172,고창,2020-07-01 21:00,19.8,92
172,고창,2020-07-01 22:00,19.3,94
172,고창,2020-07-01 23:00,19,94
174,순천,2020-06-30 01:00,20.7,93
174,순천,2020-06-30 02:00,20.3,94
174,순천,2020-06-30 03:00,20.2,96
174,순천,2020-06-30 04:00,20.2,96
174,순천,2020-06-30 05:00,20.4,95
174,순천,2020-06-30 06:00,20,99
174,순천,2020-06-30 07:00,20.2,93
174,순천,2020-06-30 08:00,19.9,93
174,순천,2020-06-30 09:00,20.1,90
174,순천,2020-06-30 10:00,20.3,88
174,순천,2020-06-30 11:00,21.3,84
174,순천,2020-06-30 12:00,22,81
174,순천,2020-06-30 13:00,22.5,73
174,순천,2020-06-30 14:00,22,78
174,순천,2020-06-30 15:00,22.1,73
174,순천,2020-06-30 16:00,22.4,72
174,순천,2020-06-30 17:00,22.4,69
174,순천,2020-06-30 18:00,20.4,78
174,순천,2020-06-30 19:00,20,82
174,순천,2020-06-30 20:00,19.4,85
174,순천,2020-06-30 21:00,19.1,87
174,순천,2020-06-30 22:00,18.9,86
174,순천,2020-06-30 23:00,18.5,90
174,순천,2020-07-01 00:00,18.6,90
174,순천,2020-07-01 01:00,18.6,90
174,순천,2020-07-01 02:00,18.7,89
174,순천,2020-07-01 03:00,18.4,88
174,순천,2020-07-01 04:00,18.4,84
174,순천,2020-07-01 05:00,18.2,82
174,순천,2020-07-01 06:00,17.9,84
174,순천,2020-07-01 07:00,18.3,83
174,순천,2020-07-01 08:00,18.9,81
174,순천,2020-07-01 09:00,20,76
174,순천,2020-07-01 10:00,22.3,70
174,순천,2020-07-01 11:00,23.6,59
174,순천,2020-07-01 12:00,24.4,61
174,순천,2020-07-01 13:00,25.3,59
174,순천,2020-07-01 14:00,26.4,53
174,순천,2020-07-01 15:00,26.5,53
174,순천,2020-07-01 16:00,24.9,59
174,순천,2020-07-01 17:00,24.2,66
174,순천,2020-07-01 18:00,23.5,70
174,순천,2020-07-01 19:00,22.2,77
174,순천,2020-07-01 20:00,20.2,85
174,순천,2020-07-01 21:00,18.9,93
174,순천,2020-07-01 22:00,18.2,93
174,순천,2020-07-01 23:00,17.5,97
177,홍성,2020-06-30 01:00,20,98
177,홍성,2020-06-30 02:00,19.9,98
177,홍성,2020-06-30 03:00,19.7,98
177,홍성,2020-06-30 04:00,19.8,97
177,홍성,2020-06-30 05:00,19.7,97
177,홍성,2020-06-30 06:00,19.3,98
177,홍성,2020-06-30 07:00,19,97
177,홍성,2020-06-30 08:00,19.1,98
